file,line,symbol,literal,semantic_name,classification,yaml_file,yaml_path,schema_field,consumer,action
../traders-client/src/traders_client/api_contract/enums.py,52,WAIT_FOR_CONFIRMATION,'WAIT_FOR_CONFIRMATION',WAIT_FOR_CONFIRMATION,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:52:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,53,SETUP_INVALID,'SETUP_INVALID',SETUP_INVALID,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:53:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,54,ERROR,'ERROR',ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:54:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,58,UNKNOWN,'UNKNOWN',UNKNOWN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:58:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,59,OPEN,'OPEN',OPEN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:59:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,60,UPDATED,'UPDATED',UPDATED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:60:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,61,RESOLVED,'RESOLVED',RESOLVED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:61:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,65,UNKNOWN,'UNKNOWN',UNKNOWN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:65:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,66,INFO,'INFO',INFO,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:66:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,67,WARNING,'WARNING',WARNING,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:67:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,68,ERROR,'ERROR',ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:68:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,69,CRITICAL,'CRITICAL',CRITICAL,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:69:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,73,UNKNOWN,'UNKNOWN',UNKNOWN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:73:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,74,PENDING,'PENDING',PENDING,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:74:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,75,WAITING_FOR_REQUIRED_BOUNDARY,'WAITING_FOR_REQUIRED_BOUNDARY',WAITING_FOR_REQUIRED_BOUNDARY,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:75:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,76,READY_TO_RUN,'READY_TO_RUN',READY_TO_RUN,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:76:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,77,RUNNING,'RUNNING',RUNNING,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:77:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,78,COMPLETED,'COMPLETED',COMPLETED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:78:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,79,SKIPPED,'SKIPPED',SKIPPED,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:79:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,80,MODULE_ERROR,'MODULE_ERROR',MODULE_ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:80:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/enums.py,81,ERROR,'ERROR',ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/enums.py:81:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,388,trade_profile_id,'trade-15m-v1',trade_profile_id,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:388:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,389,trigger_timeframe,'15m',trigger_timeframe,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:389:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,390,profile_mode,'PRODUCTION_SEARCH',profile_mode,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:390:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,391,expected_1h_cycle_count,4,expected_1h_cycle_count,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/models.py:391:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/models.py,392,expected_4h_cycle_count,16,expected_4h_cycle_count,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/models.py:392:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/models.py,393,paper_command_creation_enabled,True,paper_command_creation_enabled,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/models.py:393:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/models.py,394,position_opening_enabled,True,position_opening_enabled,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/models.py:394:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/models.py,400,trade_mode,'TRADE_15M',trade_mode,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:400:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,401,display_i18n_key,'trading.profile.trade_15m.title',display_i18n_key,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:401:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,402,primary_timeframe,'15m',primary_timeframe,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/models.py:402:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/models.py,448,limit,50,limit,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/api_contract/models.py:448:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/api_contract/models.py,472,limit,50,limit,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/api_contract/models.py:472:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/api_contract/parsing.py,244,get,'trade-15m-v1',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:244:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/parsing.py,246,get,'PRODUCTION_SEARCH',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:246:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/parsing.py,247,get,4,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/parsing.py:247:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/parsing.py,248,get,16,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/parsing.py:248:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/parsing.py,249,get,True,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/parsing.py:249:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/parsing.py,250,get,True,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/api_contract/parsing.py:250:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/api_contract/parsing.py,264,get,'TRADE_15M',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:264:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/parsing.py,266,get,'trading.profile.trade_15m.title',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:266:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/parsing.py,245,get,'15m',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:245:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/api_contract/parsing.py,270,get,'15m',get,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/api_contract/parsing.py:270:literal_fallback,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,131,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:131:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,135,assignment,0,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:135:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,571,assignment,'LOADING',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:571:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,576,assignment,'AVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:576:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,587,assignment,'SUCCESS',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:587:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,641,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:641:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,643,assignment,'FAILED_WITH_REASON',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:643:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,644,assignment,'PAPER_REPORTING',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:644:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,647,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:647:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,649,assignment,'paper.reporting.unavailable',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:649:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,659,assignment,'errors.timeout',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:659:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,660,assignment,'errors.timeout',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:660:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,693,assignment,'LOADING',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:693:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,707,assignment,'AVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:707:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,712,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:712:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,722,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:722:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,738,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:738:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,747,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:747:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,179,assignment,'errors.not_available',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:179:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,180,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:180:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,579,assignment,'UNCHANGED',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:579:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,663,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:663:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,664,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:664:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,665,assignment,'PAPER_REFRESH_TIMED_OUT',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:665:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,666,assignment,'TIMED_OUT',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:666:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,667,assignment,'PAPER_REFRESH',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:667:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,670,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:670:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,779,assignment,'CANARY_NOT_ARMED',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:779:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,826,assignment,'AVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:826:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,827,assignment,'AVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:827:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,834,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:834:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,876,assignment,'AVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:876:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,1034,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:1034:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,230,assignment,'loading.loaded',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:230:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,233,assignment,'loading.not_loaded',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:233:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,618,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:618:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/app_controller.py,888,assignment,'UNAVAILABLE',assignment,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/app_controller.py:888:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/app_controller.py,622,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/app_controller.py:622:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/client_state.py,38,message_key,'loading.not_loaded',message_key,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:38:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,39,has_data,False,has_data,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/client_state.py:39:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/client_state.py,45,reporting_connection_state,'IDLE',reporting_connection_state,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:45:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,46,control_connection_state,'IDLE',control_connection_state,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:46:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,56,trade_report_loading,False,trade_report_loading,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/application/client_state.py:56:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/application/client_state.py,64,first_canary_workflow_status,'NOT_READY',first_canary_workflow_status,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:64:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,80,refresh_outcome,'IDLE',refresh_outcome,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:80:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,94,selected_page,'Dashboard',selected_page,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:94:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/application/client_state.py,105,selected_trade_profile,'trade-15m-v1',selected_trade_profile,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/application/client_state.py:105:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/async_loading/controller.py,30,submitted,0,submitted,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:30:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,31,delivered_success,0,delivered_success,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:31:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,32,delivered_failure,0,delivered_failure,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:32:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,33,cancelled,0,cancelled,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:33:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,34,suppressed_stale,0,suppressed_stale,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:34:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,35,queue_full,0,queue_full,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:35:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,36,callback_errors,0,callback_errors,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:36:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,142,max_results,20,max_results,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/async_loading/controller.py:142:function_default,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/async_loading/controller.py,60,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:60:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,146,processed,0,processed,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:146:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,215,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:215:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,96,get,0,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:96:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/controller.py,190,get,0,get,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/controller.py:190:literal_fallback,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/dispatcher.py,14,DEFAULT_DRAIN_INTERVAL_MS,40,DEFAULT_DRAIN_INTERVAL_MS,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/async_loading/dispatcher.py:14:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/async_loading/dispatcher.py,15,DEFAULT_MAX_RESULTS_PER_TICK,20,DEFAULT_MAX_RESULTS_PER_TICK,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/async_loading/dispatcher.py:15:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/async_loading/dispatcher.py,40,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/dispatcher.py:40:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/dispatcher.py,54,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/dispatcher.py:54:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/dispatcher.py,71,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/dispatcher.py:71:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/executor.py,16,DEFAULT_MAX_WORKERS,2,DEFAULT_MAX_WORKERS,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/async_loading/executor.py:16:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/async_loading/executor.py,17,DEFAULT_MAX_PENDING_REQUESTS,16,DEFAULT_MAX_PENDING_REQUESTS,UNKNOWN_REQUIRES_TRACE,,,,../traders-client/src/traders_client/async_loading/executor.py:17:assignment,trace behavior authority; no direct YAML reference on this expression
../traders-client/src/traders_client/async_loading/executor.py,49,assignment,0,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/executor.py:49:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/executor.py,52,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/executor.py:52:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/executor.py,53,assignment,False,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/executor.py:53:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/executor.py,81,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/executor.py:81:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/executor.py,136,assignment,True,assignment,ALGORITHM_STRUCTURE_LITERAL,,,,../traders-client/src/traders_client/async_loading/executor.py:136:assignment,numeric/boolean algorithm structure
../traders-client/src/traders_client/async_loading/models.py,58,IDLE,'IDLE',IDLE,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/async_loading/models.py:58:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/async_loading/models.py,59,LOADING,'LOADING',LOADING,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/async_loading/models.py:59:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/async_loading/models.py,60,SUCCESS,'SUCCESS',SUCCESS,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/async_loading/models.py:60:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/async_loading/models.py,61,EMPTY,'EMPTY',EMPTY,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/async_loading/models.py:61:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/async_loading/models.py,62,ERROR,'ERROR',ERROR,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/async_loading/models.py:62:assignment,identity/protocol literal; verify consumer contract
../traders-client/src/traders_client/config/settings.py,10,DEFAULT_SERVER_URL,'http://127.0.0.1:8765',DEFAULT_SERVER_URL,PROTOCOL_OR_SCHEMA_IDENTITY,,,,../traders-client/src/traders_client/config/settings.py:10:assignment,identity/protocol literal; verify consumer contract
